"id1","id2","id3","id4","s4avi_a202","hhno"
5,14,174,61,2,105174061
5,14,174,70,2,105174070
5,15,176,3,2,105176003
5,15,176,5,2,105176005
5,15,176,6,2,105176006
5,15,176,8,2,105176008
5,15,176,13,2,105176013
5,15,176,15,2,105176015
5,15,176,22,2,105176022
5,15,176,47,2,105176047
5,15,176,90,2,105176090
5,15,176,92,2,105176092
5,15,177,1,2,105177001
5,15,177,2,1,105177002
5,15,177,4,1,105177004
5,15,177,8,2,105177008
5,15,177,9,2,105177009
5,15,177,10,2,105177010
5,15,177,12,2,105177012
5,15,177,13,2,105177013
5,15,177,27,2,105177027
5,15,177,28,2,105177028
5,15,177,39,2,105177039
5,66,172,3,2,105172003
5,66,172,9,2,105172009
5,66,172,15,2,105172015
5,66,172,16,2,105172016
5,66,172,19,2,105172019
5,66,172,26,2,105172026
5,66,172,28,2,105172028
5,66,172,31,2,105172031
5,66,172,33,2,105172033
5,66,172,34,2,105172034
5,66,172,46,2,105172046
5,67,149,2,2,105149002
5,67,149,4,2,105149004
5,67,149,5,2,105149005
5,67,149,13,2,105149013
5,67,149,15,1,105149015
5,67,149,29,2,105149029
5,67,149,43,1,105149043
5,67,149,44,1,105149044
5,67,149,46,1,105149046
5,67,149,49,1,105149049
5,67,149,67,2,105149067
5,67,149,69,2,105149069
5,67,149,122,2,105149122
5,67,150,1,2,105150001
5,67,150,6,2,105150006
5,67,150,8,2,105150008
5,67,150,16,2,105150016
5,67,150,17,1,105150017
5,67,150,21,1,105150021
5,67,150,28,2,105150028
5,67,150,33,1,105150033
5,67,150,45,2,105150045
5,67,150,53,1,105150053
5,67,150,55,1,105150055
5,67,150,58,1,105150058
5,67,150,61,2,105150061
5,67,150,66,1,105150066
5,67,151,6,2,105151006
5,67,151,7,1,105151007
5,67,151,12,2,105151012
5,67,151,14,2,105151014
5,67,151,18,2,105151018
5,67,151,29,2,105151029
5,67,152,5,2,105152005
5,67,152,6,2,105152006
5,67,152,10,2,105152010
5,67,152,11,2,105152011
5,67,152,15,2,105152015
5,67,152,20,2,105152020
5,67,152,23,2,105152023
5,67,152,28,2,105152028
5,67,152,32,2,105152032
5,67,152,41,2,105152041
5,67,152,44,1,105152044
5,67,152,45,2,105152045
5,67,152,55,2,105152055
5,67,153,4,2,105153004
5,67,153,10,2,105153010
5,67,153,13,2,105153013
5,67,153,19,2,105153019
5,67,153,24,2,105153024
5,67,153,25,2,105153025
5,67,153,29,2,105153029
5,67,153,30,2,105153030
5,67,153,37,2,105153037
5,67,153,53,2,105153053
5,67,154,4,2,105154004
5,67,154,11,2,105154011
5,67,154,21,2,105154021
5,67,154,22,2,105154022
5,67,154,32,2,105154032
5,67,154,42,2,105154042
5,67,154,43,2,105154043
5,67,154,44,2,105154044
5,67,154,51,2,105154051
5,67,154,52,2,105154052
5,67,154,61,2,105154061
5,68,137,11,2,105137011
5,68,137,13,2,105137013
5,68,137,17,2,105137017
5,68,137,19,2,105137019
5,68,137,20,2,105137020
5,68,137,23,2,105137023
5,68,137,27,2,105137027
5,68,137,29,1,105137029
5,68,137,30,2,105137030
5,68,137,31,2,105137031
5,68,137,35,2,105137035
5,69,134,6,2,105134006
5,69,134,11,2,105134011
5,69,134,17,2,105134017
5,69,134,19,2,105134019
5,69,134,22,2,105134022
5,69,134,30,2,105134030
5,69,134,34,1,105134034
5,69,134,35,2,105134035
5,69,134,36,2,105134036
5,69,134,45,2,105134045
5,69,134,46,1,105134046
5,69,134,48,2,105134048
5,69,134,49,2,105134049
5,69,134,50,2,105134050
5,69,135,3,2,105135003
5,69,135,5,2,105135005
5,69,135,12,2,105135012
5,69,135,20,2,105135020
5,69,135,30,1,105135030
5,69,135,37,1,105135037
5,69,135,53,2,105135053
5,69,135,59,2,105135059
5,69,135,66,2,105135066
5,69,135,69,2,105135069
5,69,135,76,2,105135076
5,69,135,86,2,105135086
5,70,136,3,2,105136003
5,70,136,6,2,105136006
5,70,136,7,2,105136007
5,70,136,10,2,105136010
5,70,136,11,2,105136011
5,70,136,14,1,105136014
5,70,136,22,1,105136022
5,70,136,25,2,105136025
5,70,136,27,1,105136027
5,70,136,29,1,105136029
5,70,136,30,2,105136030
5,70,136,34,1,105136034
5,70,136,40,1,105136040
5,70,138,4,2,105138004
5,70,138,9,2,105138009
5,70,138,23,2,105138023
5,70,138,36,2,105138036
5,71,148,5,2,105148005
5,71,148,11,2,105148011
5,71,148,35,2,105148035
5,71,148,40,2,105148040
5,71,148,46,2,105148046
5,71,148,50,2,105148050
5,71,148,73,2,105148073
5,73,142,13,2,105142013
5,73,142,20,2,105142020
5,73,142,49,2,105142049
5,80,143,7,2,105143007
5,80,143,27,2,105143027
5,80,143,38,2,105143038
5,80,145,6,2,105145006
5,80,145,12,2,105145012
5,80,145,14,2,105145014
5,80,145,15,1,105145015
5,80,145,17,1,105145017
5,80,145,19,2,105145019
5,80,145,21,2,105145021
5,80,145,30,2,105145030
5,80,145,31,2,105145031
5,80,145,33,2,105145033
5,80,145,41,2,105145041
5,80,145,43,1,105145043
5,80,145,82,2,105145082
5,80,145,83,2,105145083
5,80,146,4,2,105146004
5,80,146,5,2,105146005
5,80,146,13,2,105146013
5,80,146,19,2,105146019
5,80,146,25,2,105146025
5,80,146,28,1,105146028
5,80,146,29,1,105146029
5,80,146,33,2,105146033
5,80,146,49,2,105146049
5,80,146,53,2,105146053
5,82,140,1,1,105140001
5,82,140,2,2,105140002
5,82,140,4,2,105140004
5,82,140,5,2,105140005
5,82,140,11,2,105140011
5,82,140,15,2,105140015
5,82,140,16,2,105140016
5,82,140,22,1,105140022
5,82,140,23,2,105140023
5,82,140,24,2,105140024
5,82,140,28,2,105140028
5,82,140,32,1,105140032
5,82,140,38,2,105140038
5,82,140,40,2,105140040
6,109,296,1,2,108296001
6,109,296,2,2,108296002
6,109,296,5,2,108296005
6,109,296,10,2,108296010
6,109,296,20,2,108296020
6,109,296,29,2,108296029
6,109,296,34,2,108296034
6,109,296,45,1,108296045
6,109,296,48,2,108296048
6,109,296,49,2,108296049
6,109,296,52,2,108296052
6,109,296,58,2,108296058
6,109,296,62,2,108296062
6,109,296,65,2,108296065
6,109,296,73,2,108296073
6,1,178,4,1,106178004
6,1,178,7,2,106178007
6,1,178,29,2,106178029
6,1,178,30,1,106178030
6,1,178,40,2,106178040
6,1,178,55,2,106178055
6,1,178,69,2,106178069
6,1,178,71,2,106178071
6,1,178,95,2,106178095
6,1,178,106,1,106178106
6,1,181,3,1,106181003
6,1,181,5,2,106181005
6,1,181,7,2,106181007
6,1,181,8,2,106181008
6,1,181,10,2,106181010
6,1,181,13,2,106181013
6,1,181,18,2,106181018
6,1,181,20,2,106181020
6,1,181,23,1,106181023
6,1,181,24,2,106181024
6,1,181,27,1,106181027
6,1,181,30,2,106181030
6,1,181,31,2,106181031
6,1,181,32,2,106181032
6,1,181,34,2,106181034
6,1,183,6,2,106183006
6,1,183,7,2,106183007
6,1,183,8,2,106183008
6,1,183,13,2,106183013
6,1,183,21,2,106183021
6,1,183,27,2,106183027
6,1,183,28,2,106183028
6,1,183,34,2,106183034
6,1,183,50,2,106183050
6,1,183,65,2,106183065
6,10,211,2,2,106211002
6,12,225,20,2,106225020
6,12,225,21,2,106225021
6,12,225,25,2,106225025
6,12,225,29,1,106225029
6,12,225,30,2,106225030
6,12,225,32,2,106225032
6,12,225,36,2,106225036
6,16,234,2,1,106234002
6,16,234,7,2,106234007
6,16,234,20,1,106234020
6,16,234,21,2,106234021
6,16,234,27,2,106234027
6,16,234,32,2,106234032
6,16,234,35,2,106234035
6,16,234,36,2,106234036
6,16,234,38,2,106234038
6,16,234,42,2,106234042
6,16,234,51,2,106234051
6,16,234,53,2,106234053
6,16,235,16,2,106235016
6,16,235,20,1,106235020
6,16,235,37,2,106235037
6,16,235,53,2,106235053
6,16,235,106,2,106235106
6,16,235,149,1,106235149
6,16,235,159,2,106235159
6,16,235,178,1,106235178
6,16,236,18,2,106236018
6,16,236,40,2,106236040
6,16,236,52,2,106236052
6,16,236,62,2,106236062
6,16,236,64,2,106236064
6,84,193,5,2,106193005
6,84,193,28,2,106193028
6,84,193,38,2,106193038
6,84,193,60,2,106193060
6,84,193,62,2,106193062
6,84,193,74,2,106193074
6,84,193,76,2,106193076
6,84,193,108,2,106193108
6,84,193,122,2,106193122
6,84,193,132,2,106193132
6,86,220,37,2,106220037
6,86,220,52,1,106220052
6,86,220,54,2,106220054
6,86,220,57,1,106220057
6,86,220,62,1,106220062
6,86,220,83,2,106220083
6,86,224,4,2,106224004
6,86,224,7,2,106224007
6,86,224,9,2,106224009
6,86,224,14,2,106224014
6,86,224,15,2,106224015
6,86,224,35,2,106224035
6,86,224,36,1,106224036
6,86,224,37,2,106224037
6,86,224,38,2,106224038
6,86,224,41,2,106224041
6,86,224,43,1,106224043
6,86,224,55,2,106224055
6,88,238,2,2,106238002
6,88,238,5,2,106238005
6,88,238,14,2,106238014
6,88,238,33,2,106238033
6,88,238,36,2,106238036
6,88,238,38,2,106238038
6,88,238,49,2,106238049
6,88,238,51,2,106238051
6,88,238,71,2,106238071
6,88,238,76,2,106238076
6,88,238,80,2,106238080
6,88,238,81,2,106238081
6,88,238,82,2,106238082
6,89,187,15,2,106187015
6,89,187,18,2,106187018
6,89,187,24,2,106187024
6,89,187,30,2,106187030
6,89,187,49,2,106187049
6,89,187,53,2,106187053
6,89,187,55,1,106187055
6,89,187,56,2,106187056
6,89,187,59,2,106187059
6,89,187,60,2,106187060
6,89,187,70,2,106187070
6,89,187,71,2,106187071
6,89,187,89,2,106187089
6,89,187,108,1,106187108
6,89,187,110,2,106187110
6,89,188,1,2,106188001
6,89,188,2,2,106188002
6,89,188,10,2,106188010
6,89,188,21,2,106188021
6,89,188,24,2,106188024
6,89,188,25,2,106188025
6,89,188,31,2,106188031
6,89,188,34,2,106188034
6,89,188,45,2,106188045
6,89,188,47,2,106188047
6,89,188,49,2,106188049
6,89,188,51,2,106188051
6,89,188,53,2,106188053
6,89,191,20,2,106191020
6,89,191,30,1,106191030
6,89,191,33,2,106191033
6,89,191,34,2,106191034
6,89,191,56,2,106191056
6,89,191,59,2,106191059
6,89,191,65,2,106191065
6,89,191,69,2,106191069
6,89,191,96,2,106191096
6,89,191,101,2,106191101
6,89,192,4,2,106192004
6,89,192,5,2,106192005
6,89,192,6,2,106192006
6,89,192,28,1,106192028
6,89,192,32,2,106192032
6,89,192,33,2,106192033
6,89,192,34,2,106192034
6,89,192,38,2,106192038
6,89,192,46,2,106192046
6,89,192,50,2,106192050
6,91,185,12,2,106185012
6,91,185,13,2,106185013
6,91,185,14,2,106185014
6,91,185,17,2,106185017
6,91,185,21,2,106185021
6,91,185,28,1,106185028
6,91,185,36,1,106185036
6,91,185,40,2,106185040
6,91,185,49,2,106185049
6,91,185,52,2,106185052
6,91,185,54,2,106185054
6,91,185,56,2,106185056
6,91,185,58,2,106185058
6,91,185,59,1,106185059
6,91,185,60,2,106185060
6,92,195,3,2,106195003
6,92,195,12,2,106195012
6,92,195,25,2,106195025
6,92,195,35,2,106195035
6,92,195,123,2,106195123
6,92,195,232,2,106195232
6,92,196,11,2,106196011
6,92,196,12,2,106196012
6,92,196,16,2,106196016
6,92,196,22,2,106196022
6,92,196,23,2,106196023
6,93,194,1,2,106194001
6,93,194,7,2,106194007
6,93,194,13,2,106194013
6,93,194,15,2,106194015
6,93,194,18,2,106194018
6,93,194,21,2,106194021
6,93,194,22,2,106194022
6,93,194,35,2,106194035
6,93,194,42,2,106194042
6,93,194,43,2,106194043
6,93,194,45,2,106194045
6,93,194,55,2,106194055
6,93,194,57,2,106194057
6,93,194,60,2,106194060
6,93,194,69,2,106194069
6,94,179,24,2,106179024
6,94,179,29,1,106179029
6,94,179,56,2,106179056
6,94,179,80,1,106179080
6,94,179,89,2,106179089
6,94,179,99,2,106179099
6,94,179,102,2,106179102
6,94,179,116,2,106179116
6,94,179,119,2,106179119
6,94,179,120,2,106179120
6,94,179,127,2,106179127
6,94,179,128,2,106179128
6,94,179,134,2,106179134
6,94,179,146,2,106179146
6,94,179,155,1,106179155
6,94,180,1,2,106180001
6,94,180,2,2,106180002
6,94,180,3,2,106180003
6,94,180,4,2,106180004
6,94,180,6,2,106180006
6,94,180,8,2,106180008
6,94,180,9,2,106180009
6,94,180,11,2,106180011
6,94,180,15,2,106180015
6,94,180,16,2,106180016
6,94,180,18,2,106180018
6,94,180,20,2,106180020
6,94,180,22,2,106180022
6,94,180,23,2,106180023
6,94,180,35,1,106180035
6,94,183,20,2,106183020
6,94,183,33,2,106183033
6,95,182,20,2,106182020
6,95,182,26,2,106182026
6,95,182,42,2,106182042
6,95,182,47,2,106182047
6,95,182,49,2,106182049
6,95,182,50,2,106182050
6,95,182,54,2,106182054
6,95,182,58,2,106182058
6,95,182,61,2,106182061
6,95,182,65,2,106182065
6,95,182,88,2,106182088
6,95,182,95,2,106182095
6,95,182,124,2,106182124
6,95,184,83,2,106184083
6,95,184,89,2,106184089
6,95,184,107,2,106184107
6,96,199,2,1,106199002
6,96,199,3,1,106199003
6,96,199,4,2,106199004
6,96,199,5,2,106199005
6,96,199,8,2,106199008
6,96,199,11,1,106199011
6,96,199,14,1,106199014
6,96,199,16,2,106199016
6,96,199,19,1,106199019
6,96,199,27,2,106199027
6,96,199,32,2,106199032
6,96,199,33,2,106199033
6,97,189,2,2,106189002
6,97,189,6,2,106189006
6,97,189,39,2,106189039
6,97,189,46,2,106189046
6,97,189,62,2,106189062
6,97,189,72,2,106189072
6,97,189,73,2,106189073
6,97,189,82,2,106189082
6,97,189,91,2,106189091
6,98,190,2,2,106190002
6,98,190,4,2,106190004
6,98,190,5,2,106190005
6,98,190,12,2,106190012
6,98,190,14,2,106190014
6,98,190,16,2,106190016
6,98,190,19,2,106190019
6,98,190,21,2,106190021
6,98,190,23,2,106190023
6,98,190,26,2,106190026
6,98,190,35,2,106190035
6,98,190,38,2,106190038
6,98,190,43,2,106190043
6,98,190,64,2,106190064
6,99,200,3,2,106200003
6,99,200,9,2,106200009
6,99,200,15,2,106200015
6,99,200,21,2,106200021
6,99,200,25,2,106200025
6,99,200,39,1,106200039
6,99,200,57,2,106200057
6,99,200,59,2,106200059
6,99,200,60,2,106200060
6,99,200,63,2,106200063
6,99,200,65,2,106200065
6,99,200,76,2,106200076
6,99,206,2,2,106206002
6,99,206,6,2,106206006
6,99,206,14,2,106206014
6,99,206,23,2,106206023
6,99,206,24,2,106206024
6,99,206,29,2,106206029
6,99,206,30,2,106206030
6,99,206,31,2,106206031
6,99,206,40,2,106206040
6,99,206,44,2,106206044
6,99,231,6,1,106231006
6,99,231,8,2,106231008
6,99,231,30,2,106231030
6,99,231,36,2,106231036
6,99,231,39,2,106231039
6,99,231,46,2,106231046
6,100,197,1,1,106197001
6,100,197,10,1,106197010
6,100,197,15,2,106197015
6,100,197,18,2,106197018
6,100,197,23,2,106197023
6,100,197,24,1,106197024
6,100,197,25,2,106197025
6,100,197,26,1,106197026
6,100,197,39,2,106197039
6,100,197,40,2,106197040
6,100,197,41,2,106197041
6,100,198,40,2,106198040
6,100,198,58,2,106198058
6,100,198,71,2,106198071
6,100,198,73,2,106198073
6,100,198,79,2,106198079
6,100,198,96,2,106198096
6,100,198,117,2,106198117
6,100,198,127,2,106198127
6,100,198,133,2,106198133
6,100,198,152,2,106198152
6,100,198,154,2,106198154
6,103,221,47,2,106221047
6,103,222,1,2,106222001
6,103,222,3,2,106222003
6,103,222,7,2,106222007
6,103,222,16,2,106222016
6,103,222,18,2,106222018
6,103,222,27,2,106222027
6,103,222,31,2,106222031
6,103,222,32,2,106222032
6,103,222,49,2,106222049
6,106,237,3,1,106237003
6,106,237,16,2,106237016
6,106,237,21,2,106237021
6,106,237,44,1,106237044
6,106,237,62,2,106237062
6,106,237,71,2,106237071
6,106,237,74,2,106237074
6,108,229,1,2,106229001
6,108,229,2,2,106229002
6,108,229,5,2,106229005
6,108,229,7,1,106229007
6,108,229,8,1,106229008
6,108,229,9,2,106229009
6,108,229,11,2,106229011
6,108,229,12,2,106229012
6,108,229,13,2,106229013
6,108,229,14,2,106229014
6,108,229,17,2,106229017
6,108,229,18,2,106229018
6,108,229,20,2,106229020
6,108,229,26,2,106229026
6,108,229,30,2,106229030
6,108,230,5,2,106230005
6,108,230,14,2,106230014
6,108,230,18,1,106230018
6,108,230,25,1,106230025
6,108,230,29,1,106230029
6,108,230,30,2,106230030
6,108,230,41,2,106230041
6,108,230,45,2,106230045
6,108,230,47,1,106230047
6,108,230,48,2,106230048
6,108,230,51,1,106230051
6,108,230,54,1,106230054
6,108,230,60,2,106230060
6,108,230,62,1,106230062
6,108,230,64,2,106230064
6,109,228,3,1,106228003
6,109,228,4,1,106228004
6,109,228,10,2,106228010
6,109,228,11,2,106228011
6,109,228,14,1,106228014
6,109,228,23,1,106228023
6,109,228,24,2,106228024
6,109,228,25,2,106228025
6,109,228,30,2,106228030
6,109,228,35,1,106228035
6,109,228,47,2,106228047
6,109,228,50,2,106228050
6,109,228,58,1,106228058
6,109,232,44,2,106232044
6,109,232,48,2,106232048
6,109,232,57,1,106232057
6,109,232,62,2,106232062
6,109,232,70,2,106232070
6,109,232,76,2,106232076
6,109,232,81,2,106232081
6,109,232,82,2,106232082
6,109,232,83,2,106232083
6,109,232,91,1,106232091
6,109,232,105,1,106232105
6,109,232,112,1,106232112
6,109,232,120,1,106232120
6,109,232,161,2,106232161
6,109,233,2,2,106233002
6,109,233,8,2,106233008
6,109,233,16,2,106233016
6,109,233,27,2,106233027
6,109,233,35,2,106233035
6,109,233,49,1,106233049
6,109,233,69,2,106233069
6,109,233,80,2,106233080
6,109,233,111,2,106233111
6,110,227,10,2,106227010
6,110,227,20,1,106227020
6,110,227,44,2,106227044
6,110,227,64,2,106227064
6,110,227,88,2,106227088
6,110,227,109,2,106227109
6,110,227,112,2,106227112
6,110,227,115,2,106227115
6,110,227,116,2,106227116
6,111,226,5,2,106226005
6,111,226,22,2,106226022
6,111,226,25,2,106226025
6,111,226,26,2,106226026
6,111,226,44,2,106226044
6,111,226,50,2,106226050
6,111,226,56,2,106226056
6,111,226,102,2,106226102
6,111,226,110,2,106226110
6,111,226,114,2,106226114
7,8,258,16,2,107258016
7,8,258,68,1,107258068
7,8,260,8,2,107260008
7,8,260,9,2,107260009
7,8,260,17,2,107260017
7,8,260,33,2,107260033
7,8,260,34,2,107260034
7,8,260,38,2,107260038
7,8,260,47,2,107260047
7,8,260,48,2,107260048
7,8,260,50,2,107260050
7,8,260,59,2,107260059
7,8,260,60,2,107260060
7,8,261,2,2,107261002
7,8,261,11,2,107261011
7,8,261,35,2,107261035
7,8,261,56,2,107261056
7,8,261,58,2,107261058
7,8,261,59,2,107261059
7,8,261,65,2,107261065
7,8,261,77,2,107261077
7,8,261,82,2,107261082
7,8,261,83,2,107261083
7,8,261,106,2,107261106
7,112,239,5,2,107239005
7,112,239,7,2,107239007
7,112,239,12,1,107239012
7,112,239,14,2,107239014
7,112,239,16,2,107239016
7,112,239,17,2,107239017
7,112,239,20,2,107239020
7,112,239,24,2,107239024
7,112,239,25,2,107239025
7,112,239,27,1,107239027
7,112,239,30,2,107239030
7,112,239,32,2,107239032
7,112,239,33,2,107239033
7,112,240,1,1,107240001
7,112,240,3,2,107240003
7,112,240,11,2,107240011
7,112,240,12,2,107240012
7,112,240,14,2,107240014
7,112,240,20,1,107240020
7,112,240,21,1,107240021
7,112,240,27,1,107240027
7,112,240,28,1,107240028
7,112,240,31,2,107240031
7,112,240,33,1,107240033
7,112,240,42,2,107240042
7,112,240,43,2,107240043
7,112,240,46,2,107240046
7,112,241,3,2,107241003
7,112,241,9,2,107241009
7,112,241,11,2,107241011
7,112,241,13,2,107241013
7,112,241,26,1,107241026
7,112,241,27,2,107241027
7,112,241,35,2,107241035
7,112,241,51,2,107241051
7,112,241,52,2,107241052
7,112,241,63,1,107241063
7,112,242,3,2,107242003
7,112,242,10,2,107242010
7,112,242,12,2,107242012
7,112,242,19,1,107242019
7,112,242,20,1,107242020
7,112,242,22,2,107242022
7,112,242,40,2,107242040
7,112,242,47,1,107242047
7,112,242,49,2,107242049
7,112,242,53,2,107242053
7,112,242,55,1,107242055
7,112,242,66,2,107242066
7,112,242,71,2,107242071
7,112,243,1,2,107243001
7,112,243,11,1,107243011
7,112,243,45,2,107243045
7,112,243,46,2,107243046
7,112,243,61,2,107243061
7,112,243,64,2,107243064
7,112,243,71,1,107243071
7,112,243,88,2,107243088
7,112,244,14,1,107244014
7,112,244,17,2,107244017
7,112,244,45,1,107244045
7,112,244,60,2,107244060
7,112,244,71,2,107244071
7,112,244,79,1,107244079
7,112,246,1,2,107246001
7,112,246,4,2,107246004
7,112,246,9,2,107246009
7,112,246,13,2,107246013
7,112,246,15,2,107246015
7,112,246,17,2,107246017
7,112,246,18,2,107246018
7,112,246,20,2,107246020
7,112,246,22,2,107246022
7,112,246,36,2,107246036
7,112,246,47,2,107246047
7,112,246,53,2,107246053
7,112,246,57,2,107246057
7,113,245,1,1,107245001
7,113,245,7,1,107245007
7,113,245,9,2,107245009
7,113,245,13,1,107245013
7,113,245,14,1,107245014
7,113,245,20,1,107245020
7,113,245,21,2,107245021
7,114,247,8,2,107247008
7,114,247,14,2,107247014
7,114,247,25,1,107247025
7,114,247,30,2,107247030
7,114,247,36,2,107247036
7,114,247,40,2,107247040
7,114,247,47,2,107247047
7,114,247,48,2,107247048
7,114,247,53,1,107247053
7,114,248,1,,107248001
7,114,248,2,2,107248002
7,114,248,3,2,107248003
7,114,248,6,2,107248006
7,114,248,8,2,107248008
7,114,248,16,2,107248016
7,114,248,22,2,107248022
7,114,248,34,2,107248034
7,114,248,51,2,107248051
7,114,248,52,2,107248052
7,114,248,65,2,107248065
7,115,268,59,2,107268059
7,117,253,3,2,107253003
7,117,253,9,2,107253009
7,117,253,11,2,107253011
7,117,253,19,2,107253019
7,117,253,23,2,107253023
7,117,253,24,2,107253024
7,117,253,29,2,107253029
7,117,253,32,2,107253032
7,117,253,33,2,107253033
7,117,253,35,2,107253035
7,117,253,37,2,107253037
7,117,253,42,2,107253042
7,117,253,43,2,107253043
7,117,253,47,2,107253047
7,119,256,3,2,107256003
7,119,256,5,2,107256005
7,119,256,8,2,107256008
7,119,256,10,2,107256010
7,119,256,16,2,107256016
7,119,256,17,2,107256017
7,119,256,18,2,107256018
7,119,256,20,2,107256020
7,119,256,28,2,107256028
7,119,256,30,2,107256030
7,119,256,32,2,107256032
7,119,256,40,2,107256040
7,119,256,42,2,107256042
7,119,256,45,1,107256045
7,120,254,9,2,107254009
7,120,254,10,2,107254010
7,120,254,11,2,107254011
7,120,254,13,2,107254013
7,120,254,16,2,107254016
7,120,254,19,2,107254019
7,120,254,27,2,107254027
7,120,254,30,2,107254030
7,120,254,32,2,107254032
7,120,254,34,2,107254034
7,120,254,35,2,107254035
7,120,254,36,2,107254036
7,120,254,37,2,107254037
7,120,254,50,2,107254050
7,120,255,11,2,107255011
7,120,255,16,2,107255016
7,120,255,20,2,107255020
7,120,255,21,2,107255021
7,120,255,31,2,107255031
7,120,255,33,2,107255033
7,120,255,34,2,107255034
7,120,255,40,2,107255040
7,120,255,53,2,107255053
7,120,255,55,2,107255055
7,120,255,65,2,107255065
7,120,255,66,2,107255066
7,120,255,69,2,107255069
7,120,255,70,2,107255070
7,120,255,78,2,107255078
7,120,257,1,2,107257001
7,120,257,2,2,107257002
7,120,257,4,2,107257004
7,120,257,8,2,107257008
7,120,257,11,2,107257011
7,120,257,16,2,107257016
7,120,257,22,2,107257022
7,120,257,23,2,107257023
7,120,257,26,2,107257026
7,120,257,37,2,107257037
7,120,257,38,2,107257038
7,120,257,39,2,107257039
7,120,257,41,2,107257041
7,120,257,43,2,107257043
7,121,265,4,2,107265004
7,121,265,5,2,107265005
7,121,265,13,2,107265013
7,121,265,14,2,107265014
7,121,265,20,2,107265020
7,121,265,22,2,107265022
7,121,265,23,2,107265023
7,121,265,24,2,107265024
7,121,265,25,2,107265025
7,121,265,31,2,107265031
7,121,265,35,2,107265035
7,121,265,38,2,107265038
7,121,265,39,2,107265039
7,121,265,40,2,107265040
7,121,265,41,2,107265041
7,122,266,5,2,107266005
7,122,266,12,2,107266012
7,122,266,19,1,107266019
7,122,266,39,2,107266039
7,122,267,1,2,107267001
7,122,267,2,2,107267002
7,122,267,6,2,107267006
7,122,267,10,2,107267010
7,122,267,11,2,107267011
7,122,267,13,2,107267013
7,122,267,14,2,107267014
7,122,267,37,2,107267037
7,122,267,39,2,107267039
7,122,267,45,2,107267045
7,122,267,49,2,107267049
7,122,267,50,2,107267050
7,124,263,2,1,107263002
7,124,263,7,2,107263007
7,124,263,12,2,107263012
7,124,263,21,1,107263021
7,124,263,22,2,107263022
7,124,263,32,1,107263032
7,124,263,41,2,107263041
7,124,263,43,2,107263043
7,124,263,44,2,107263044
7,124,263,45,2,107263045
7,124,263,46,1,107263046
7,124,264,2,2,107264002
7,124,264,3,2,107264003
7,124,264,4,2,107264004
7,124,264,6,2,107264006
7,124,264,8,2,107264008
7,124,264,17,1,107264017
7,124,264,21,1,107264021
7,124,264,22,2,107264022
7,124,264,23,2,107264023
7,124,264,32,1,107264032
7,124,264,33,2,107264033
7,124,264,34,2,107264034
7,124,264,36,1,107264036
7,125,269,1,2,107269001
7,125,269,5,2,107269005
7,125,269,10,2,107269010
7,125,269,12,2,107269012
7,125,269,13,2,107269013
7,125,269,14,2,107269014
7,125,269,22,2,107269022
7,125,269,38,2,107269038
7,125,269,41,2,107269041
7,125,269,44,2,107269044
7,125,269,46,2,107269046
7,125,269,49,2,107269049
7,125,269,53,2,107269053
7,125,269,54,2,107269054
7,125,270,5,2,107270005
